temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations,latitude,longitude
32.8,40.3,25.0,63.74,0.0,0,,0.0,0.0,,12.7,176.0,,100.0,1.4,427.9,1.5,4,,Overcast,cloudy,"48647099999,48650099999,WMSA,WMKK",2.949461681,101.729489
32.6,40.0,25.0,64.45,0.0,0,,0.0,0.0,,13.2,177.0,,100.0,1.3,427.9,1.5,4,,Overcast,cloudy,"48647099999,48650099999,WMSA,WMKK",2.919622323,101.7184368
32.7,40.2,25.0,63.89,0.0,0,,0.0,0.0,,12.8,176.0,,100.0,1.4,427.9,1.5,4,,Overcast,cloudy,"48647099999,48650099999,WMSA,WMKK",2.94747878,101.7418065
31.8,38.3,24.5,65.22,0.0,0,,0.0,0.0,,14.4,176.0,1006.4,91.7,2.0,225.9,0.8,2,,Overcast,cloudy,"48647099999,48650099999,WMSA,WMKK",2.921348541,101.646776
31.8,38.2,24.5,65.24,0.0,0,,0.0,0.0,,14.5,176.0,1006.4,91.7,2.0,225.9,0.8,2,,Overcast,cloudy,"48647099999,48650099999,WMSA,WMKK",2.924976939,101.6590791
30.0,36.2,25.0,74.63,0.0,0,,0.0,0.0,,8.6,229.0,,62.6,3.1,0.9,0.0,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK",2.956082645,101.7154615
30.0,36.2,25.0,74.63,0.0,0,,0.0,0.0,,8.4,241.0,,57.8,3.0,0.9,0.0,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK",2.949987021,101.6541451
28.4,33.5,25.0,81.78,2.988,100,rain,0.0,0.0,,6.3,122.0,1009.3,91.9,2.2,0.0,,0,,"Rain, Overcast",rain,"48647099999,48650099999,WMSA,WMKK",2.963425135,101.741978
28.5,33.6,25.0,81.56,2.695,100,rain,0.0,0.0,,6.2,126.0,1009.2,91.6,2.2,0.0,,0,,"Rain, Overcast",rain,"48647099999,48650099999,WMSA,WMKK",2.940328973,101.7055251
28.1,32.5,24.4,80.48,0.0,0,,0.0,0.0,,4.6,84.0,,92.1,2.1,0.0,,0,,Overcast,cloudy,"48647099999,48650099999,WMSA,WMKK",2.938166689,101.6621167
28.3,32.7,24.4,79.49,0.0,0,,0.0,0.0,,4.7,94.0,,91.5,2.3,0.0,,0,,Overcast,cloudy,"48647099999,48650099999,WMSA,WMKK",2.923160209,101.6656603
28.5,32.9,24.3,78.02,0.0,0,,0.0,0.0,,2.3,61.0,,90.7,2.5,0.0,,0,,Overcast,cloudy,"48647099999,48650099999,WMSA,WMKK",2.916494544,101.7354934
28.0,32.3,24.5,81.45,0.0,0,,0.0,0.0,,2.7,34.0,,92.8,2.0,0.0,,0,,Overcast,cloudy,"48647099999,48650099999,WMSA,WMKK",2.963186713,101.6832483
28.4,33.1,24.5,79.17,0.0,0,,0.0,0.0,,6.5,90.0,1011.2,90.9,3.1,0.0,,0,,Overcast,cloudy,"48647099999,48650099999,WMSA,WMKK",2.928833077,101.7399022
28.4,32.5,23.9,76.9,0.0,0,,0.0,0.0,,9.5,93.0,,91.0,2.4,0.0,,0,,Overcast,cloudy,"48647099999,48650099999,WMSA,WMKK",2.918699478,101.6941536
28.3,32.5,24.0,77.29,0.0,0,,0.0,0.0,,9.3,91.0,,91.2,2.3,0.0,,0,,Overcast,cloudy,"48647099999,48650099999,WMSA,WMKK",2.906957309,101.6511576
27.6,31.4,24.2,81.74,0.0,0,,0.0,0.0,,4.5,97.0,,91.7,2.2,0.0,,0,,Overcast,cloudy,"48647099999,48650099999,WMSA,WMKK",2.945394523,101.7070453
26.6,26.6,23.7,84.09,0.0,0,,0.0,0.0,,4.8,62.0,,100.0,1.6,0.0,,0,,Overcast,cloudy,"48647099999,48650099999,WMSA,WMKK",2.943783594,101.731658
26.5,26.5,24.0,85.96,0.0,0,,0.0,0.0,,3.9,54.0,,100.0,1.5,0.0,,0,,Overcast,cloudy,"48647099999,48650099999,WMSA,WMKK",2.972629888,101.7191107
27.4,30.7,23.7,80.06,0.0,0,,0.0,0.0,,6.2,96.0,1010.3,91.2,1.7,125.6,0.5,1,,Overcast,cloudy,"48647099999,48650099999,WMSA,WMKK",2.935676597,101.7274257
28.7,33.2,24.0,75.63,0.0,0,,0.0,0.0,,7.0,135.0,,100.0,1.7,248.6,0.9,2,,Overcast,cloudy,"48647099999,48650099999,WMSA,WMKK",2.911565983,101.7095475
28.5,32.8,24.0,76.52,0.0,0,,0.0,0.0,,6.5,131.0,,100.0,1.5,248.6,0.9,2,,Overcast,cloudy,"48647099999,48650099999,WMSA,WMKK",2.93940093,101.6495988
28.4,32.7,24.0,76.96,0.0,0,,0.0,0.0,,6.3,129.0,,100.0,1.4,248.6,0.9,2,,Overcast,cloudy,"48647099999,48650099999,WMSA,WMKK",2.971197986,101.6686288
28.6,33.0,24.0,76.08,0.0,0,,0.0,0.0,,6.8,133.0,,100.0,1.6,248.6,0.9,2,,Overcast,cloudy,"48647099999,48650099999,WMSA,WMKK",2.946191658,101.7327251
28.5,32.8,24.0,76.57,0.0,0,,0.0,0.0,,6.5,130.0,,100.0,1.5,248.6,0.9,2,,Overcast,cloudy,"48647099999,48650099999,WMSA,WMKK",2.938586136,101.6421316
29.5,34.9,24.5,74.55,0.0,0,,0.0,0.0,,6.4,154.0,,100.0,1.5,373.1,1.3,4,,Overcast,cloudy,"48647099999,48650099999,WMSA,WMKK",2.96041273,101.6703822
29.5,34.8,24.5,74.54,0.0,0,,0.0,0.0,,6.6,156.0,,100.0,1.5,373.1,1.3,4,,Overcast,cloudy,"48647099999,48650099999,WMSA,WMKK",2.971906764,101.7333458
29.5,34.9,24.5,74.55,0.0,0,,0.0,0.0,,6.4,154.0,,100.0,1.5,373.1,1.3,4,,Overcast,cloudy,"48647099999,48650099999,WMSA,WMKK",2.962840565,101.6707429
29.4,34.6,24.4,74.53,0.0,0,,0.0,0.0,,6.7,158.0,,100.0,1.6,373.1,1.3,4,,Overcast,cloudy,"48647099999,48650099999,WMSA,WMKK",2.95610342,101.7455091
30.9,36.5,24.1,67.19,0.0,0,,0.0,0.0,,7.7,101.0,1011.4,100.0,1.6,507.8,1.8,5,,Overcast,cloudy,"48647099999,48650099999,WMSA,WMKK",2.939959365,101.6843272
30.9,36.5,24.1,67.25,0.0,0,,0.0,0.0,,8.4,113.0,1011.3,100.0,1.8,507.8,1.8,5,,Overcast,cloudy,"48647099999,48650099999,WMSA,WMKK",2.904171206,101.7115568
30.9,36.5,24.1,67.14,0.0,0,,0.0,0.0,,7.2,91.0,1011.5,100.0,1.4,507.8,1.8,5,,Overcast,cloudy,"48647099999,48650099999,WMSA,WMKK",2.963192269,101.6578329
32.0,37.9,24.0,62.71,0.0,0,,0.0,0.0,,6.8,129.0,,100.0,1.0,636.0,2.3,6,,Overcast,cloudy,"48647099999,48650099999,WMSA,WMKK",2.925180031,101.6878806
32.0,37.9,24.0,62.71,0.0,0,,0.0,0.0,,6.8,127.0,,100.0,1.0,636.0,2.3,6,,Overcast,cloudy,"48647099999,48650099999,WMSA,WMKK",2.908187096,101.6391063
32.0,37.9,24.0,62.71,0.0,0,,0.0,0.0,,6.6,119.0,,100.0,1.0,636.0,2.3,6,,Overcast,cloudy,"48647099999,48650099999,WMSA,WMKK",2.932600311,101.6594659
33.0,39.3,24.0,59.27,0.0,0,,0.0,0.0,,6.7,185.0,,100.0,1.0,720.8,2.6,7,,Overcast,cloudy,"48647099999,48650099999,WMSA,WMKK",2.931545986,101.6823876
33.0,39.3,24.0,59.27,0.0,0,,0.0,0.0,,6.6,188.0,,100.0,1.0,720.8,2.6,7,,Overcast,cloudy,"48647099999,48650099999,WMSA,WMKK",2.971431589,101.7405171
33.0,39.3,24.0,59.27,0.0,0,,0.0,0.0,,7.0,180.0,,100.0,1.0,720.8,2.6,7,,Overcast,cloudy,"48647099999,48650099999,WMSA,WMKK",2.912918927,101.7331987
33.0,39.3,24.0,59.27,0.0,0,,0.0,0.0,,7.0,181.0,,100.0,1.0,720.8,2.6,7,,Overcast,cloudy,"48647099999,48650099999,WMSA,WMKK",2.908755511,101.6887063
32.4,39.5,24.8,64.38,0.0,0,,0.0,0.0,,9.3,187.0,1008.5,100.0,1.0,698.3,2.5,7,,Overcast,cloudy,"48647099999,48650099999,WMSA,WMKK",2.914610198,101.6718867
32.6,39.6,24.7,63.16,0.0,0,,0.0,0.0,,8.4,181.0,1008.6,100.0,1.0,698.3,2.5,7,,Overcast,cloudy,"48647099999,48650099999,WMSA,WMKK",2.955138899,101.6788419
32.5,39.5,24.7,63.45,0.0,0,,0.0,0.0,,8.6,182.0,1008.6,100.0,1.0,698.3,2.5,7,,Overcast,cloudy,"48647099999,48650099999,WMSA,WMKK",2.959588224,101.7137654
32.6,39.6,24.6,62.9,0.0,0,,0.0,0.0,,8.2,179.0,1008.6,100.0,1.0,698.3,2.5,7,,Overcast,cloudy,"48647099999,48650099999,WMSA,WMKK",2.969093026,101.6918532
32.6,39.6,24.6,62.86,0.0,0,,0.0,0.0,,8.1,179.0,1008.6,100.0,1.0,698.3,2.5,7,,Overcast,cloudy,"48647099999,48650099999,WMSA,WMKK",2.959252251,101.666786
31.1,37.4,24.6,68.48,0.0,0,,0.0,0.0,,11.7,245.0,,100.0,1.0,557.0,2.0,6,,Overcast,cloudy,"48647099999,48650099999,WMSA,WMKK",2.927328854,101.6759946
31.4,37.7,24.5,67.21,0.0,0,,0.0,0.0,,10.7,254.0,,100.0,1.0,557.0,2.0,6,,Overcast,cloudy,"48647099999,48650099999,WMSA,WMKK",2.931887212,101.6407213
31.5,37.8,24.5,66.68,0.0,0,,0.0,0.0,,10.2,258.0,,100.0,1.0,557.0,2.0,6,,Overcast,cloudy,"48647099999,48650099999,WMSA,WMKK",2.939454169,101.639956
31.8,38.2,24.4,64.85,0.0,0,,0.0,0.0,,8.7,273.0,,100.0,1.0,557.0,2.0,6,,Overcast,cloudy,"48647099999,48650099999,WMSA,WMKK",2.965380492,101.6358077
31.3,37.6,24.6,67.64,0.0,0,,0.0,0.0,,11.0,251.0,,100.0,1.0,557.0,2.0,6,,Overcast,cloudy,"48647099999,48650099999,WMSA,WMKK",2.934599617,101.6622515
28.8,34.1,24.8,78.95,0.0,0,,0.0,0.0,,13.1,143.0,1007.7,46.2,1.0,197.7,0.7,2,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",2.913977854,101.7214809
27.8,32.0,24.5,81.97,0.0,0,,0.0,0.0,,15.0,145.0,1007.9,36.0,1.0,197.7,0.7,2,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",2.953151892,101.6457876
28.4,33.1,24.7,80.28,0.0,0,,0.0,0.0,,13.9,144.0,1007.8,41.6,1.0,197.7,0.7,2,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",2.947404674,101.7225155
27.3,31.2,24.9,86.59,0.0,0,,0.0,0.0,,6.1,96.0,,100.0,1.0,50.3,0.2,1,,Overcast,cloudy,"48647099999,48650099999,WMSA,WMKK",2.957236712,101.6394192
28.2,33.0,25.0,82.94,0.0,0,,0.0,0.0,,8.4,58.0,,100.0,1.0,0.6,0.0,0,,Overcast,cloudy,"48647099999,48650099999,WMSA,WMKK",2.95109411,101.7134341
28.0,32.7,25.0,83.79,0.0,0,,0.0,0.0,,7.4,45.0,,100.0,1.0,0.6,0.0,0,,Overcast,cloudy,"48647099999,48650099999,WMSA,WMKK",2.963450278,101.6887548
28.4,33.4,25.0,82.08,0.0,0,,0.0,0.0,,9.4,72.0,,100.0,1.0,0.6,0.0,0,,Overcast,cloudy,"48647099999,48650099999,WMSA,WMKK",2.935396969,101.742992
27.6,31.8,24.9,84.98,0.474,100,rain,0.0,0.0,,8.7,82.0,1009.9,100.0,1.5,0.0,,0,,"Rain, Overcast",rain,"48647099999,48650099999,WMSA,WMKK",2.958858058,101.6947694
27.8,32.0,24.6,82.6,0.309,100,rain,0.0,0.0,,10.8,96.0,1009.8,100.0,1.7,0.0,,0,,"Rain, Overcast",rain,"48647099999,48650099999,WMSA,WMKK",2.92627066,101.7287669
27.6,31.8,24.8,84.94,0.468,100,rain,0.0,0.0,,8.7,83.0,1009.9,100.0,1.5,0.0,,0,,"Rain, Overcast",rain,"48647099999,48650099999,WMSA,WMKK",2.935001243,101.6394673
27.8,31.9,24.6,82.99,0.337,100,rain,0.0,0.0,,10.5,94.0,1009.8,100.0,1.7,0.0,,0,,"Rain, Overcast",rain,"48647099999,48650099999,WMSA,WMKK",2.934964024,101.7319388
27.6,31.8,24.9,85.16,0.483,100,rain,0.0,0.0,,8.5,81.0,1009.9,100.0,1.5,0.0,,0,,"Rain, Overcast",rain,"48647099999,48650099999,WMSA,WMKK",2.934500834,101.6301718
27.6,31.1,23.7,79.2,0.0,0,,0.0,0.0,,7.8,89.0,,91.4,2.3,0.0,,0,,Overcast,cloudy,"48647099999,48650099999,WMSA,WMKK",2.945916206,101.7466365
27.5,31.1,23.9,80.77,0.0,0,,0.0,0.0,,6.8,86.0,,92.3,2.1,0.0,,0,,Overcast,cloudy,"48647099999,48650099999,WMSA,WMKK",2.960308476,101.7017119
27.5,31.1,23.9,80.63,0.0,0,,0.0,0.0,,6.9,86.0,,92.3,2.1,0.0,,0,,Overcast,cloudy,"48647099999,48650099999,WMSA,WMKK",2.967103729,101.7250105
27.6,31.1,23.8,79.56,0.0,0,,0.0,0.0,,7.6,89.0,,91.6,2.2,0.0,,0,,Overcast,cloudy,"48647099999,48650099999,WMSA,WMKK",2.938023108,101.6986246
27.6,31.1,23.8,79.88,0.0,0,,0.0,0.0,,7.4,88.0,,91.8,2.2,0.0,,0,,Overcast,cloudy,"48647099999,48650099999,WMSA,WMKK",2.954296233,101.7289079
27.0,29.9,23.5,81.2,0.0,0,,0.0,0.0,,0.0,0.0,1011.9,90.5,2.5,0.0,,0,,Overcast,cloudy,"48647099999,48650099999,WMSA,WMKK",2.907214587,101.7204091
27.0,30.0,23.7,82.33,0.0,0,,0.0,0.0,,0.0,0.0,1011.9,91.4,2.3,0.0,,0,,Overcast,cloudy,"48647099999,48650099999,WMSA,WMKK",2.934446367,101.7068809
27.0,30.1,24.0,83.45,0.0,0,,0.0,0.0,,0.0,0.0,1011.9,92.3,2.1,0.0,,0,,Overcast,cloudy,"48647099999,48650099999,WMSA,WMKK",2.956628239,101.6924876
27.0,29.9,23.6,81.85,0.0,0,,0.0,0.0,,1.8,4.0,,91.1,2.4,0.0,,0,,Overcast,cloudy,"48647099999,48650099999,WMSA,WMKK",2.914232837,101.6770645
27.0,29.9,23.5,81.26,0.0,0,,0.0,0.0,,1.8,7.0,,90.6,2.5,0.0,,0,,Overcast,cloudy,"48647099999,48650099999,WMSA,WMKK",2.908522335,101.7102631
27.0,30.1,23.9,83.38,0.0,0,,0.0,0.0,,0.0,0.0,,92.4,2.1,0.0,,0,,Overcast,cloudy,"48647099999,48650099999,WMSA,WMKK",2.969853108,101.7228356
25.5,25.5,23.9,90.91,0.0,0,,0.0,0.0,,1.2,344.0,1011.4,91.3,2.3,137.1,0.5,1,,Overcast,cloudy,"48647099999,48650099999,WMSA,WMKK",2.930409306,101.6978024
25.5,25.5,23.9,90.8,0.0,0,,0.0,0.0,,1.2,344.0,1011.4,91.2,2.3,137.1,0.5,1,,Overcast,cloudy,"48647099999,48650099999,WMSA,WMKK",2.924422945,101.6926708
25.5,25.5,23.9,90.63,0.0,0,,0.0,0.0,,1.2,344.0,1011.4,91.0,2.4,137.1,0.5,1,,Overcast,cloudy,"48647099999,48650099999,WMSA,WMKK",2.924179969,101.7160804
25.1,25.1,24.0,93.64,0.0,0,,0.0,0.0,,1.3,326.0,1010.8,90.7,5.3,111.8,0.4,1,,Overcast,cloudy,"48647099999,48650099999,WMSA,WMKK",2.921285236,101.7428619
25.0,25.0,23.9,93.63,0.0,0,,0.0,0.0,,0.8,335.0,1011.0,93.1,3.8,111.8,0.4,1,,Overcast,cloudy,"48647099999,48650099999,WMSA,WMKK",2.949445908,101.6366304
25.1,25.1,24.0,93.65,0.0,0,,0.0,0.0,,1.4,325.0,1010.8,90.3,5.7,111.8,0.4,1,,Overcast,cloudy,"48647099999,48650099999,WMSA,WMKK",2.903899253,101.7467809
25.1,25.1,24.0,93.63,0.0,0,,0.0,0.0,,1.2,329.0,1010.9,91.3,4.9,111.8,0.4,1,,Overcast,cloudy,"48647099999,48650099999,WMSA,WMKK",2.918568826,101.6655585
26.7,29.7,24.3,86.37,0.0,0,,0.0,0.0,,1.8,28.0,,72.6,5.7,258.3,0.9,3,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",2.917723073,101.7385997
25.9,25.9,24.4,91.78,0.0,0,,0.0,0.0,,4.4,51.0,,89.0,8.2,0.0,,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK",2.948750936,101.6883207
25.9,25.9,24.5,91.72,0.0,0,,0.0,0.0,,4.4,52.0,,89.0,8.2,0.0,,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK",2.94215071,101.6661886
25.9,25.9,24.4,91.75,0.0,0,,0.0,0.0,,4.4,51.0,,89.0,8.2,0.0,,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK",2.946104338,101.6782598
25.6,25.6,24.3,92.59,0.0,0,,0.0,0.0,,4.1,27.0,,89.0,8.8,0.0,,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK",2.91708056,101.7063833
25.6,25.6,24.3,92.43,0.0,0,,0.0,0.0,,4.2,31.0,,89.0,8.7,0.0,,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK",2.929293961,101.7216268
25.7,25.7,24.4,92.15,0.0,0,,0.0,0.0,,4.3,40.0,,89.0,8.5,0.0,,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK",2.932200514,101.6887817
26.0,26.0,24.5,91.51,0.0,0,,0.0,0.0,,4.5,59.0,,89.0,8.0,0.0,,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK",2.958225344,101.6816153
25.9,25.9,24.5,91.6,0.0,0,,0.0,0.0,,4.5,56.0,,89.0,8.1,0.0,,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK",2.970728476,101.7225717
25.4,25.4,24.0,91.9,0.0,0,,0.0,0.0,,2.9,73.0,,89.0,7.8,0.0,,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK",2.960950706,101.7416634
26.7,29.8,24.6,88.51,0.0,0,,0.0,0.0,,8.2,261.0,,89.0,8.1,32.0,0.1,0,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",2.930343851,101.6973027
24.0,24.0,23.0,94.15,0.0,0,,0.0,0.0,,0.8,354.0,,89.0,7.6,0.0,,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK",2.951659203,101.7083832
24.0,24.0,23.0,94.15,0.0,0,,0.0,0.0,,0.0,0.0,,89.0,8.4,30.0,0.1,0,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",2.969799293,101.6626852
24.0,24.0,23.0,94.15,0.0,0,,0.0,0.0,,0.0,0.0,,89.0,8.7,30.0,0.1,0,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",2.923524901,101.7374016
24.8,24.8,23.1,90.57,0.0,0,,0.0,0.0,,3.6,350.0,1011.6,89.0,8.9,191.9,0.7,2,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",2.959053443,101.6525998
32.4,38.4,24.0,61.39,0.0,0,,0.0,0.0,,8.2,229.0,,89.0,10.0,722.5,2.6,7,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",2.943017762,101.7169631
32.4,38.4,24.0,61.42,0.0,0,,0.0,0.0,,8.2,228.0,,89.0,10.0,722.5,2.6,7,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",2.927838796,101.6800139
32.9,39.2,24.0,59.52,0.0,0,,0.0,0.0,,10.7,223.0,1009.1,89.0,10.7,667.3,2.4,7,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",2.943391953,101.6838972
33.0,39.3,24.0,59.37,0.0,0,,0.0,0.0,,9.8,227.0,1009.2,89.0,10.8,667.3,2.4,7,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",2.955817524,101.6291738
32.9,39.2,24.0,59.53,0.0,0,,0.0,0.0,,10.7,222.0,1009.1,89.0,10.7,667.3,2.4,7,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",2.933546101,101.6685273
32.9,39.2,24.0,59.55,0.0,0,,0.0,0.0,,10.9,221.0,1009.1,89.0,10.7,667.3,2.4,7,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",2.945753843,101.7205461
31.6,37.8,24.3,65.35,0.0,0,,0.0,0.0,,16.8,244.0,,89.0,7.6,511.6,1.8,5,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",2.908471426,101.6472248
31.4,37.6,24.4,66.53,0.0,0,,0.0,0.0,,17.5,250.0,,89.0,7.4,511.6,1.8,5,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",2.949665041,101.7160896
28.2,32.3,24.0,78.17,0.0,0,,0.0,0.0,,8.0,30.0,1007.9,89.0,9.3,222.7,0.8,2,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",2.944287621,101.7450908
28.0,31.9,24.0,78.97,0.0,0,,0.0,0.0,,7.5,50.0,1008.0,89.0,9.1,222.7,0.8,2,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",2.938080613,101.6446418
28.0,32.0,24.0,78.7,0.0,0,,0.0,0.0,,7.6,43.0,1007.9,89.0,9.1,222.7,0.8,2,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",2.951148551,101.6999127
28.1,32.1,24.0,78.59,0.0,0,,0.0,0.0,,7.7,41.0,1007.9,89.0,9.2,222.7,0.8,2,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",2.944442879,101.6932413
27.7,31.4,23.9,79.84,0.0,0,,0.0,0.0,,7.0,73.0,1008.1,89.0,8.8,222.7,0.8,2,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",2.968831167,101.6437951
28.0,31.9,24.0,78.92,0.0,0,,0.0,0.0,,1.8,31.0,,89.0,10.0,53.0,0.2,1,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",2.908265235,101.646757
28.0,31.9,24.0,78.92,0.0,0,,0.0,0.0,,1.8,27.0,,89.0,10.0,53.0,0.2,1,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",2.920281423,101.6988294
28.0,31.9,24.0,78.92,0.0,0,,0.0,0.0,,1.8,48.0,,89.0,10.0,53.0,0.2,1,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",2.94598195,101.6560701
28.0,31.9,24.0,78.92,0.0,0,,0.0,0.0,,1.8,38.0,,89.0,10.0,53.0,0.2,1,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",2.937364649,101.6856716
28.0,32.2,24.3,80.54,0.0,0,,0.0,0.0,,3.6,37.0,,89.0,10.0,0.6,0.0,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK",2.934838576,101.7238196
28.0,32.2,24.3,80.59,0.0,0,,0.0,0.0,,3.6,37.0,,89.0,10.0,0.6,0.0,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK",2.936138329,101.7184584
28.0,32.2,24.3,80.35,0.0,0,,0.0,0.0,,3.6,36.0,,89.0,10.0,0.6,0.0,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK",2.914790045,101.6915935
28.0,32.4,24.6,81.62,0.0,0,,0.0,0.0,,3.6,41.0,,89.0,10.0,0.6,0.0,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK",2.960788038,101.6495573
28.0,32.2,24.4,80.69,0.0,0,,0.0,0.0,,3.6,37.0,,89.0,10.0,0.6,0.0,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK",2.935664733,101.7007438
28.0,32.1,24.3,80.24,0.0,0,,0.0,0.0,,3.6,36.0,,89.0,10.0,0.6,0.0,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK",2.916069594,101.7182686
28.0,32.1,24.2,80.05,0.0,0,,0.0,0.0,,3.6,35.0,,89.0,10.0,0.6,0.0,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK",2.908670847,101.7407729
28.0,32.2,24.4,80.93,0.0,0,,0.0,0.0,,3.6,38.0,,89.0,10.0,0.6,0.0,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK",2.935895507,101.6683542
27.6,31.4,24.3,82.55,0.243,100,rain,0.0,0.0,,6.9,3.0,1010.7,92.3,9.4,0.0,,0,,"Rain, Overcast",rain,"48647099999,48650099999,WMSA,WMKK",2.91131555,101.679802
27.3,31.0,24.5,84.48,0.425,100,rain,0.0,0.0,,6.4,5.0,1010.8,94.8,8.9,0.0,,0,,"Rain, Overcast",rain,"48647099999,48650099999,WMSA,WMKK",2.949295895,101.6396812
27.6,31.4,24.3,82.5,0.243,100,rain,0.0,0.0,,6.9,3.0,1010.7,92.3,9.4,0.0,,0,,"Rain, Overcast",rain,"48647099999,48650099999,WMSA,WMKK",2.924567622,101.7276728
26.5,26.5,24.0,86.17,0.0,0,,0.0,0.0,,11.1,5.0,,89.0,10.0,0.0,,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK",2.948343024,101.6529578
26.7,29.8,24.5,87.46,0.0,0,,0.0,0.0,,12.9,17.0,,89.0,10.0,0.0,,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK",2.914400354,101.7357973
26.6,26.6,24.2,86.71,0.0,0,,0.0,0.0,,11.9,10.0,,89.0,10.0,0.0,,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK",2.923221244,101.649769
25.0,25.0,23.4,90.94,0.0,0,,0.0,0.0,,7.5,351.0,,89.0,8.7,0.0,,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK",2.973088648,101.6651585
25.0,25.0,23.7,92.51,0.0,0,,0.0,0.0,,10.2,5.0,,89.0,7.9,0.0,,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK",2.911870442,101.6832623
24.9,24.9,23.1,89.92,0.0,0,,0.0,0.0,,7.5,11.0,1012.4,89.0,9.3,0.0,,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK",2.933525997,101.7384456
24.9,24.9,23.1,89.86,0.0,0,,0.0,0.0,,7.2,8.0,1012.4,89.0,9.4,0.0,,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK",2.912532462,101.6392835
